seriename,date,value
PRT,1.12.2005,0.06319
PRT,1.3.2006,0.06324
PRT,1.6.2006,0.06023
PRT,1.9.2006,0.05373
PRT,1.12.2006,0.04361
PRT,1.3.2007,0.03042
PRT,1.6.2007,0.0155
PRT,1.9.2007,0.00051
PRT,1.12.2007,-0.01296
PRT,1.3.2008,-0.02348
PRT,1.6.2008,-0.0301
PRT,1.9.2008,-0.0324
PRT,1.12.2008,-0.03038
PRT,1.3.2009,-0.02493
PRT,1.6.2009,-0.01779
PRT,1.9.2009,-0.01089
PRT,1.12.2009,-0.00589
PRT,1.3.2010,-0.00388
PRT,1.6.2010,-0.00506
PRT,1.9.2010,-0.00906
PRT,1.12.2010,-0.01522
PRT,1.3.2011,-0.02236
PRT,1.6.2011,-0.0289
PRT,1.9.2011,-0.03331
PRT,1.12.2011,-0.03437
PRT,1.3.2012,-0.0317
PRT,1.6.2012,-0.0259
PRT,1.9.2012,-0.01813
PRT,1.12.2012,-0.00966
PRT,1.3.2013,-0.0018
PRT,1.6.2013,0.00433
PRT,1.9.2013,0.00783
PRT,1.12.2013,0.00804
PRT,1.3.2014,0.00499
PRT,1.6.2014,-0.00049
PRT,1.9.2014,-0.00713
PRT,1.12.2014,-0.01353
PRT,1.3.2015,-0.01854
PRT,1.6.2015,-0.02145
PRT,1.9.2015,-0.02179
PRT,1.12.2015,-0.01923
PRT,1.3.2016,-0.01388
PRT,1.6.2016,-0.00621
PRT,1.9.2016,0.00295
PRT,1.12.2016,0.01262
PRT,1.3.2017,0.022
PRT,1.6.2017,0.03056
PRT,1.9.2017,0.03788
PRT,1.12.2017,0.04362
PRT,1.3.2018,0.04755
PRT,1.6.2018,0.04953
SWE,1.6.1970,-0.04071
SWE,1.9.1970,-0.03652
SWE,1.12.1970,-0.02878
SWE,1.3.1971,-0.0186
SWE,1.6.1971,-0.00737
SWE,1.9.1971,0.00353
SWE,1.12.1971,0.01285
SWE,1.3.1972,0.01964
SWE,1.6.1972,0.0234
SWE,1.9.1972,0.02418
SWE,1.12.1972,0.02252
SWE,1.3.1973,0.01938
SWE,1.6.1973,0.01586
SWE,1.9.1973,0.01292
SWE,1.12.1973,0.01126
SWE,1.3.1974,0.01117
SWE,1.6.1974,0.01252
SWE,1.9.1974,0.01487
SWE,1.12.1974,0.01756
SWE,1.3.1975,0.01971
SWE,1.6.1975,0.0205
SWE,1.9.1975,0.0194
SWE,1.12.1975,0.01613
SWE,1.3.1976,0.01095
SWE,1.6.1976,0.00455
SWE,1.9.1976,-0.00234
SWE,1.12.1976,-0.00898
SWE,1.3.1977,-0.0147
SWE,1.6.1977,-0.01911
SWE,1.9.1977,-0.02205
SWE,1.12.1977,-0.0235
SWE,1.3.1978,-0.02387
SWE,1.6.1978,-0.02384
SWE,1.9.1978,-0.02403
SWE,1.12.1978,-0.02495
SWE,1.3.1979,-0.02672
SWE,1.6.1979,-0.02899
SWE,1.9.1979,-0.03125
SWE,1.12.1979,-0.03293
SWE,1.3.1980,-0.03335
SWE,1.6.1980,-0.0318
SWE,1.9.1980,-0.02767
SWE,1.12.1980,-0.02056
SWE,1.3.1981,-0.01059
SWE,1.6.1981,0.00138
SWE,1.9.1981,0.01408
SWE,1.12.1981,0.02605
SWE,1.3.1982,0.03587
SWE,1.6.1982,0.04233
SWE,1.9.1982,0.04449
SWE,1.12.1982,0.04164
SWE,1.3.1983,0.03372
SWE,1.6.1983,0.02157
SWE,1.9.1983,0.00677
SWE,1.12.1983,-0.00861
SWE,1.3.1984,-0.02242
SWE,1.6.1984,-0.03297
SWE,1.9.1984,-0.03904
SWE,1.12.1984,-0.03983
SWE,1.3.1985,-0.03515
SWE,1.6.1985,-0.02554
SWE,1.9.1985,-0.01222
SWE,1.12.1985,0.00301
SWE,1.3.1986,0.01817
SWE,1.6.1986,0.03189
SWE,1.9.1986,0.04336
SWE,1.12.1986,0.05219
SWE,1.3.1987,0.0584
SWE,1.6.1987,0.06219
SWE,1.9.1987,0.06382
SWE,1.12.1987,0.0639
SWE,1.3.1988,0.06305
SWE,1.6.1988,0.06122
SWE,1.9.1988,0.05799
SWE,1.12.1988,0.0527
SWE,1.3.1989,0.04456
SWE,1.6.1989,0.0332
SWE,1.9.1989,0.01877
SWE,1.12.1989,0.00151
SWE,1.3.1990,-0.01797
SWE,1.6.1990,-0.03843
SWE,1.9.1990,-0.05829
SWE,1.12.1990,-0.07585
SWE,1.3.1991,-0.08936
SWE,1.6.1991,-0.09766
SWE,1.9.1991,-0.10027
SWE,1.12.1991,-0.09703
SWE,1.3.1992,-0.0884
SWE,1.6.1992,-0.07558
SWE,1.9.1992,-0.0601
SWE,1.12.1992,-0.0437
SWE,1.3.1993,-0.02825
SWE,1.6.1993,-0.0151
SWE,1.9.1993,-0.00502
SWE,1.12.1993,0.00155
SWE,1.3.1994,0.00472
SWE,1.6.1994,0.00529
SWE,1.9.1994,0.00433
SWE,1.12.1994,0.00311
SWE,1.3.1995,0.00288
SWE,1.6.1995,0.00437
SWE,1.9.1995,0.00776
SWE,1.12.1995,0.01298
SWE,1.3.1996,0.01962
SWE,1.6.1996,0.02696
SWE,1.9.1996,0.03426
SWE,1.12.1996,0.04073
SWE,1.3.1997,0.04578
SWE,1.6.1997,0.04939
SWE,1.9.1997,0.05196
SWE,1.12.1997,0.0539
SWE,1.3.1998,0.05566
SWE,1.6.1998,0.05742
SWE,1.9.1998,0.05896
SWE,1.12.1998,0.05991
SWE,1.3.1999,0.05959
SWE,1.6.1999,0.05693
SWE,1.9.1999,0.05087
SWE,1.12.1999,0.04063
SWE,1.3.2000,0.02587
SWE,1.6.2000,0.00696
SWE,1.9.2000,-0.01499
SWE,1.12.2000,-0.03844
SWE,1.3.2001,-0.06134
SWE,1.6.2001,-0.0815
SWE,1.9.2001,-0.097
SWE,1.12.2001,-0.10637
SWE,1.3.2002,-0.10881
SWE,1.6.2002,-0.10426
SWE,1.9.2002,-0.09331
SWE,1.12.2002,-0.07718
SWE,1.3.2003,-0.05757
SWE,1.6.2003,-0.03626
SWE,1.9.2003,-0.01477
SWE,1.12.2003,0.00564
SWE,1.3.2004,0.02415
SWE,1.6.2004,0.04025
SWE,1.9.2004,0.0536
SWE,1.12.2004,0.06411
SWE,1.3.2005,0.07184
SWE,1.6.2005,0.07658
SWE,1.9.2005,0.07794
SWE,1.12.2005,0.07557
SWE,1.3.2006,0.06912
SWE,1.6.2006,0.05856
SWE,1.9.2006,0.04427
SWE,1.12.2006,0.02688
SWE,1.3.2007,0.00749
SWE,1.6.2007,-0.01204
SWE,1.9.2007,-0.02962
SWE,1.12.2007,-0.04341
SWE,1.3.2008,-0.05204
SWE,1.6.2008,-0.05491
SWE,1.9.2008,-0.05207
SWE,1.12.2008,-0.04407
SWE,1.3.2009,-0.0322
SWE,1.6.2009,-0.0187
SWE,1.9.2009,-0.006
SWE,1.12.2009,0.00385
SWE,1.3.2010,0.0096
SWE,1.6.2010,0.01097
SWE,1.9.2010,0.00825
SWE,1.12.2010,0.0021
SWE,1.3.2011,-0.00622
SWE,1.6.2011,-0.01485
SWE,1.9.2011,-0.02181
SWE,1.12.2011,-0.02551
SWE,1.3.2012,-0.02526
SWE,1.6.2012,-0.02125
SWE,1.9.2012,-0.0141
SWE,1.12.2012,-0.00468
SWE,1.3.2013,0.00598
SWE,1.6.2013,0.01658
SWE,1.9.2013,0.02574
SWE,1.12.2013,0.03233
SWE,1.3.2014,0.03586
SWE,1.6.2014,0.03643
SWE,1.9.2014,0.03449
SWE,1.12.2014,0.03066
SWE,1.3.2015,0.02546
SWE,1.6.2015,0.01944
SWE,1.9.2015,0.01325
SWE,1.12.2015,0.00739
SWE,1.3.2016,0.00216
SWE,1.6.2016,-0.00233
SWE,1.9.2016,-0.00625
SWE,1.12.2016,-0.00978
SWE,1.3.2017,-0.01296
SWE,1.6.2017,-0.01578
SWE,1.9.2017,-0.01821
SWE,1.12.2017,-0.02014
SWE,1.3.2018,-0.02147
SWE,1.6.2018,-0.02219
GBR,1.6.1970,-0.01174
GBR,1.9.1970,-0.00244
GBR,1.12.1970,0.01428
GBR,1.3.1971,0.03547
GBR,1.6.1971,0.0574
GBR,1.9.1971,0.07612
GBR,1.12.1971,0.08824
GBR,1.3.1972,0.09102
GBR,1.6.1972,0.08284
GBR,1.9.1972,0.06402
GBR,1.12.1972,0.03657
GBR,1.3.1973,0.00363
GBR,1.6.1973,-0.03082
GBR,1.9.1973,-0.06286
GBR,1.12.1973,-0.08924
GBR,1.3.1974,-0.10722
GBR,1.6.1974,-0.11511
GBR,1.9.1974,-0.11293
GBR,1.12.1974,-0.10194
GBR,1.3.1975,-0.08432
GBR,1.6.1975,-0.06299
GBR,1.9.1975,-0.04055
GBR,1.12.1975,-0.0191
GBR,1.3.1976,-0.00054
GBR,1.6.1976,0.01394
GBR,1.9.1976,0.02425
GBR,1.12.1976,0.03082
GBR,1.3.1977,0.03445
GBR,1.6.1977,0.03624
GBR,1.9.1977,0.03682
GBR,1.12.1977,0.03643
GBR,1.3.1978,0.03542
GBR,1.6.1978,0.03385
GBR,1.9.1978,0.03131
GBR,1.12.1978,0.02741
GBR,1.3.1979,0.02184
GBR,1.6.1979,0.01446
GBR,1.9.1979,0.00568
GBR,1.12.1979,-0.0037
GBR,1.3.1980,-0.01303
GBR,1.6.1980,-0.02163
GBR,1.9.1980,-0.0286
GBR,1.12.1980,-0.03323
GBR,1.3.1981,-0.03501
GBR,1.6.1981,-0.03371
GBR,1.9.1981,-0.0297
GBR,1.12.1981,-0.02376
GBR,1.3.1982,-0.01664
GBR,1.6.1982,-0.00908
GBR,1.9.1982,-0.00189
GBR,1.12.1982,0.00421
GBR,1.3.1983,0.00863
GBR,1.6.1983,0.01101
GBR,1.9.1983,0.0115
GBR,1.12.1983,0.01069
GBR,1.3.1984,0.0092
GBR,1.6.1984,0.00753
GBR,1.9.1984,0.00609
GBR,1.12.1984,0.00528
GBR,1.3.1985,0.00552
GBR,1.6.1985,0.00705
GBR,1.9.1985,0.00979
GBR,1.12.1985,0.01322
GBR,1.3.1986,0.01682
GBR,1.6.1986,0.02039
GBR,1.9.1986,0.02391
GBR,1.12.1986,0.02729
GBR,1.3.1987,0.03031
GBR,1.6.1987,0.03266
GBR,1.9.1987,0.03416
GBR,1.12.1987,0.03494
GBR,1.3.1988,0.03508
GBR,1.6.1988,0.03424
GBR,1.9.1988,0.03188
GBR,1.12.1988,0.02761
GBR,1.3.1989,0.02137
GBR,1.6.1989,0.01343
GBR,1.9.1989,0.00421
GBR,1.12.1989,-0.00601
GBR,1.3.1990,-0.01682
GBR,1.6.1990,-0.02734
GBR,1.9.1990,-0.03655
GBR,1.12.1990,-0.0436
GBR,1.3.1991,-0.04798
GBR,1.6.1991,-0.04964
GBR,1.9.1991,-0.04882
GBR,1.12.1991,-0.04575
GBR,1.3.1992,-0.04082
GBR,1.6.1992,-0.03485
GBR,1.9.1992,-0.02876
GBR,1.12.1992,-0.02337
GBR,1.3.1993,-0.01927
GBR,1.6.1993,-0.01659
GBR,1.9.1993,-0.01518
GBR,1.12.1993,-0.01492
GBR,1.3.1994,-0.01551
GBR,1.6.1994,-0.01636
GBR,1.9.1994,-0.01677
GBR,1.12.1994,-0.01614
GBR,1.3.1995,-0.01401
GBR,1.6.1995,-0.01036
GBR,1.9.1995,-0.00536
GBR,1.12.1995,0.00084
GBR,1.3.1996,0.00795
GBR,1.6.1996,0.01546
GBR,1.9.1996,0.02278
GBR,1.12.1996,0.02933
GBR,1.3.1997,0.03469
GBR,1.6.1997,0.03881
GBR,1.9.1997,0.04169
GBR,1.12.1997,0.04322
GBR,1.3.1998,0.0434
GBR,1.6.1998,0.04225
GBR,1.9.1998,0.03993
GBR,1.12.1998,0.03664
GBR,1.3.1999,0.03236
GBR,1.6.1999,0.0268
GBR,1.9.1999,0.01985
GBR,1.12.1999,0.01163
GBR,1.3.2000,0.00241
GBR,1.6.2000,-0.00737
GBR,1.9.2000,-0.01733
GBR,1.12.2000,-0.02711
GBR,1.3.2001,-0.03599
GBR,1.6.2001,-0.04309
GBR,1.9.2001,-0.04768
GBR,1.12.2001,-0.04935
GBR,1.3.2002,-0.04807
GBR,1.6.2002,-0.04411
GBR,1.9.2002,-0.03773
GBR,1.12.2002,-0.02923
GBR,1.3.2003,-0.01926
GBR,1.6.2003,-0.00858
GBR,1.9.2003,0.00207
GBR,1.12.2003,0.01217
GBR,1.3.2004,0.0215
GBR,1.6.2004,0.03009
GBR,1.9.2004,0.03783
GBR,1.12.2004,0.04456
GBR,1.3.2005,0.05008
GBR,1.6.2005,0.05403
GBR,1.9.2005,0.05603
GBR,1.12.2005,0.05566
GBR,1.3.2006,0.05239
GBR,1.6.2006,0.04582
GBR,1.9.2006,0.0358
GBR,1.12.2006,0.02255
GBR,1.3.2007,0.00679
GBR,1.6.2007,-0.01013
GBR,1.9.2007,-0.02662
GBR,1.12.2007,-0.0411
GBR,1.3.2008,-0.05226
GBR,1.6.2008,-0.0591
GBR,1.9.2008,-0.06107
GBR,1.12.2008,-0.05804
GBR,1.3.2009,-0.0506
GBR,1.6.2009,-0.04014
GBR,1.9.2009,-0.02844
GBR,1.12.2009,-0.01719
GBR,1.3.2010,-0.00762
GBR,1.6.2010,-0.00042
GBR,1.9.2010,0.00404
GBR,1.12.2010,0.00569
GBR,1.3.2011,0.00493
GBR,1.6.2011,0.00268
GBR,1.9.2011,0.00017
GBR,1.12.2011,-0.00161
GBR,1.3.2012,-0.00219
GBR,1.6.2012,-0.0016
GBR,1.9.2012,-8e-05
GBR,1.12.2012,0.00207
GBR,1.3.2013,0.00448
GBR,1.6.2013,0.00666
GBR,1.9.2013,0.00803
GBR,1.12.2013,0.00824
GBR,1.3.2014,0.00742
GBR,1.6.2014,0.00602
GBR,1.9.2014,0.00455
GBR,1.12.2014,0.00342
GBR,1.3.2015,0.00285
GBR,1.6.2015,0.00292
GBR,1.9.2015,0.00372
GBR,1.12.2015,0.00514
GBR,1.3.2016,0.00679
GBR,1.6.2016,0.00818
GBR,1.9.2016,0.00882
GBR,1.12.2016,0.00848
GBR,1.3.2017,0.00723
GBR,1.6.2017,0.00531
GBR,1.9.2017,0.003
GBR,1.12.2017,0.00066
GBR,1.3.2018,-0.0013
GBR,1.6.2018,-0.00244
EA,1.12.1997,0.03186
EA,1.3.1998,0.03345
EA,1.6.1998,0.03616
EA,1.9.1998,0.03923
EA,1.12.1998,0.04184
EA,1.3.1999,0.04309
EA,1.6.1999,0.04203
EA,1.9.1999,0.03779
EA,1.12.1999,0.02984
EA,1.3.2000,0.01814
EA,1.6.2000,0.00323
EA,1.9.2000,-0.01396
EA,1.12.2000,-0.03232
EA,1.3.2001,-0.05038
EA,1.6.2001,-0.06652
EA,1.9.2001,-0.0792
EA,1.12.2001,-0.08719
EA,1.3.2002,-0.08983
EA,1.6.2002,-0.08707
EA,1.9.2002,-0.07924
EA,1.12.2002,-0.06694
EA,1.3.2003,-0.05122
EA,1.6.2003,-0.03335
EA,1.9.2003,-0.01464
EA,1.12.2003,0.00374
EA,1.3.2004,0.02101
EA,1.6.2004,0.03675
EA,1.9.2004,0.05063
EA,1.12.2004,0.06237
EA,1.3.2005,0.07172
EA,1.6.2005,0.07835
EA,1.9.2005,0.08186
EA,1.12.2005,0.08194
EA,1.3.2006,0.07824
EA,1.6.2006,0.07043
EA,1.9.2006,0.05848
EA,1.12.2006,0.04268
EA,1.3.2007,0.02385
EA,1.6.2007,0.00356
EA,1.9.2007,-0.01629
EA,1.12.2007,-0.0339
EA,1.3.2008,-0.04781
EA,1.6.2008,-0.05696
EA,1.9.2008,-0.06073
EA,1.12.2008,-0.05893
EA,1.3.2009,-0.05214
EA,1.6.2009,-0.04193
EA,1.9.2009,-0.03044
EA,1.12.2009,-0.01969
EA,1.3.2010,-0.01103
EA,1.6.2010,-0.00518
EA,1.9.2010,-0.00244
EA,1.12.2010,-0.0028
EA,1.3.2011,-0.00577
EA,1.6.2011,-0.01018
EA,1.9.2011,-0.01436
EA,1.12.2011,-0.01678
EA,1.3.2012,-0.01668
EA,1.6.2012,-0.01409
EA,1.9.2012,-0.00938
EA,1.12.2012,-0.00313
EA,1.3.2013,0.004
EA,1.6.2013,0.01117
EA,1.9.2013,0.01723
EA,1.12.2013,0.02111
EA,1.3.2014,0.02241
EA,1.6.2014,0.02133
EA,1.9.2014,0.01841
EA,1.12.2014,0.01438
EA,1.3.2015,0.00982
EA,1.6.2015,0.0052
EA,1.9.2015,0.00117
EA,1.12.2015,-0.00171
EA,1.3.2016,-0.00319
EA,1.6.2016,-0.00334
EA,1.9.2016,-0.00249
EA,1.12.2016,-0.00108
EA,1.3.2017,0.00062
EA,1.6.2017,0.00243
EA,1.9.2017,0.0041
EA,1.12.2017,0.00546
EA,1.3.2018,0.00639
EA,1.6.2018,0.00683
