seriename,date,value
SWE,1.3.1989,0.045
SWE,1.6.1989,0.033
SWE,1.9.1989,0.019
SWE,1.12.1989,0.002
SWE,1.3.1990,-0.018
SWE,1.6.1990,-0.038
SWE,1.9.1990,-0.058
SWE,1.12.1990,-0.076
SWE,1.3.1991,-0.089
SWE,1.6.1991,-0.097
SWE,1.9.1991,-0.1
SWE,1.12.1991,-0.097
SWE,1.3.1992,-0.088
SWE,1.6.1992,-0.075
SWE,1.9.1992,-0.06
SWE,1.12.1992,-0.044
SWE,1.3.1993,-0.028
SWE,1.6.1993,-0.015
SWE,1.9.1993,-0.005
SWE,1.12.1993,0.002
SWE,1.3.1994,0.005
SWE,1.6.1994,0.006
SWE,1.9.1994,0.005
SWE,1.12.1994,0.004
SWE,1.3.1995,0.003
SWE,1.6.1995,0.005
SWE,1.9.1995,0.008
SWE,1.12.1995,0.013
SWE,1.3.1996,0.019
SWE,1.6.1996,0.026
SWE,1.9.1996,0.033
SWE,1.12.1996,0.039
SWE,1.3.1997,0.044
SWE,1.6.1997,0.047
SWE,1.9.1997,0.049
SWE,1.12.1997,0.051
SWE,1.3.1998,0.053
SWE,1.6.1998,0.055
SWE,1.9.1998,0.057
SWE,1.12.1998,0.058
SWE,1.3.1999,0.059
SWE,1.6.1999,0.057
SWE,1.9.1999,0.051
SWE,1.12.1999,0.042
SWE,1.3.2000,0.028
SWE,1.6.2000,0.009
SWE,1.9.2000,-0.012
SWE,1.12.2000,-0.035
SWE,1.3.2001,-0.058
SWE,1.6.2001,-0.078
SWE,1.9.2001,-0.094
SWE,1.12.2001,-0.104
SWE,1.3.2002,-0.107
SWE,1.6.2002,-0.103
SWE,1.9.2002,-0.093
SWE,1.12.2002,-0.077
SWE,1.3.2003,-0.058
SWE,1.6.2003,-0.037
SWE,1.9.2003,-0.015
SWE,1.12.2003,0.005
SWE,1.3.2004,0.024
SWE,1.6.2004,0.04
SWE,1.9.2004,0.053
SWE,1.12.2004,0.064
SWE,1.3.2005,0.072
SWE,1.6.2005,0.077
SWE,1.9.2005,0.078
SWE,1.12.2005,0.076
SWE,1.3.2006,0.069
SWE,1.6.2006,0.059
SWE,1.9.2006,0.045
SWE,1.12.2006,0.027
SWE,1.3.2007,0.008
SWE,1.6.2007,-0.012
SWE,1.9.2007,-0.029
SWE,1.12.2007,-0.043
SWE,1.3.2008,-0.052
SWE,1.6.2008,-0.054
SWE,1.9.2008,-0.052
SWE,1.12.2008,-0.043
SWE,1.3.2009,-0.032
SWE,1.6.2009,-0.018
SWE,1.9.2009,-0.005
SWE,1.12.2009,0.004
SWE,1.3.2010,0.01
SWE,1.6.2010,0.011
SWE,1.9.2010,0.008
SWE,1.12.2010,0.002
SWE,1.3.2011,-0.007
SWE,1.6.2011,-0.016
SWE,1.9.2011,-0.024
SWE,1.12.2011,-0.028
SWE,1.3.2012,-0.028
SWE,1.6.2012,-0.025
SWE,1.9.2012,-0.018
SWE,1.12.2012,-0.009
SWE,1.3.2013,0.002
SWE,1.6.2013,0.013
SWE,1.9.2013,0.023
SWE,1.12.2013,0.03
SWE,1.3.2014,0.034
SWE,1.6.2014,0.035
SWE,1.9.2014,0.032
SWE,1.12.2014,0.028
SWE,1.3.2015,0.021
SWE,1.6.2015,0.013
SWE,1.9.2015,0.005
SWE,1.12.2015,-0.003
SWE,1.3.2016,-0.01
SWE,1.6.2016,-0.016
SWE,1.9.2016,-0.02
SWE,1.12.2016,-0.022
GBR,1.6.1970,-0.01
GBR,1.9.1970,-0.001
GBR,1.12.1970,0.015
GBR,1.3.1971,0.036
GBR,1.6.1971,0.058
GBR,1.9.1971,0.076
GBR,1.12.1971,0.088
GBR,1.3.1972,0.091
GBR,1.6.1972,0.082
GBR,1.9.1972,0.064
GBR,1.12.1972,0.036
GBR,1.3.1973,0.003
GBR,1.6.1973,-0.031
GBR,1.9.1973,-0.063
GBR,1.12.1973,-0.089
GBR,1.3.1974,-0.107
GBR,1.6.1974,-0.115
GBR,1.9.1974,-0.113
GBR,1.12.1974,-0.102
GBR,1.3.1975,-0.085
GBR,1.6.1975,-0.064
GBR,1.9.1975,-0.041
GBR,1.12.1975,-0.02
GBR,1.3.1976,-0.001
GBR,1.6.1976,0.013
GBR,1.9.1976,0.024
GBR,1.12.1976,0.031
GBR,1.3.1977,0.034
GBR,1.6.1977,0.036
GBR,1.9.1977,0.037
GBR,1.12.1977,0.037
GBR,1.3.1978,0.036
GBR,1.6.1978,0.034
GBR,1.9.1978,0.032
GBR,1.12.1978,0.028
GBR,1.3.1979,0.022
GBR,1.6.1979,0.015
GBR,1.9.1979,0.006
GBR,1.12.1979,-0.004
GBR,1.3.1980,-0.013
GBR,1.6.1980,-0.022
GBR,1.9.1980,-0.029
GBR,1.12.1980,-0.033
GBR,1.3.1981,-0.035
GBR,1.6.1981,-0.034
GBR,1.9.1981,-0.03
GBR,1.12.1981,-0.024
GBR,1.3.1982,-0.017
GBR,1.6.1982,-0.009
GBR,1.9.1982,-0.002
GBR,1.12.1982,0.004
GBR,1.3.1983,0.008
GBR,1.6.1983,0.011
GBR,1.9.1983,0.011
GBR,1.12.1983,0.01
GBR,1.3.1984,0.009
GBR,1.6.1984,0.008
GBR,1.9.1984,0.006
GBR,1.12.1984,0.006
GBR,1.3.1985,0.006
GBR,1.6.1985,0.007
GBR,1.9.1985,0.01
GBR,1.12.1985,0.014
GBR,1.3.1986,0.017
GBR,1.6.1986,0.021
GBR,1.9.1986,0.024
GBR,1.12.1986,0.028
GBR,1.3.1987,0.031
GBR,1.6.1987,0.033
GBR,1.9.1987,0.034
GBR,1.12.1987,0.035
GBR,1.3.1988,0.035
GBR,1.6.1988,0.035
GBR,1.9.1988,0.032
GBR,1.12.1988,0.028
GBR,1.3.1989,0.022
GBR,1.6.1989,0.014
GBR,1.9.1989,0.005
GBR,1.12.1989,-0.005
GBR,1.3.1990,-0.016
GBR,1.6.1990,-0.026
GBR,1.9.1990,-0.036
GBR,1.12.1990,-0.043
GBR,1.3.1991,-0.048
GBR,1.6.1991,-0.05
GBR,1.9.1991,-0.05
GBR,1.12.1991,-0.047
GBR,1.3.1992,-0.043
GBR,1.6.1992,-0.037
GBR,1.9.1992,-0.031
GBR,1.12.1992,-0.025
GBR,1.3.1993,-0.021
GBR,1.6.1993,-0.018
GBR,1.9.1993,-0.016
GBR,1.12.1993,-0.015
GBR,1.3.1994,-0.015
GBR,1.6.1994,-0.015
GBR,1.9.1994,-0.016
GBR,1.12.1994,-0.015
GBR,1.3.1995,-0.013
GBR,1.6.1995,-0.01
GBR,1.9.1995,-0.006
GBR,1.12.1995,0
GBR,1.3.1996,0.006
GBR,1.6.1996,0.013
GBR,1.9.1996,0.021
GBR,1.12.1996,0.028
GBR,1.3.1997,0.033
GBR,1.6.1997,0.038
GBR,1.9.1997,0.042
GBR,1.12.1997,0.044
GBR,1.3.1998,0.045
GBR,1.6.1998,0.044
GBR,1.9.1998,0.042
GBR,1.12.1998,0.039
GBR,1.3.1999,0.034
GBR,1.6.1999,0.028
GBR,1.9.1999,0.02
GBR,1.12.1999,0.012
GBR,1.3.2000,0.002
GBR,1.6.2000,-0.008
GBR,1.9.2000,-0.017
GBR,1.12.2000,-0.027
GBR,1.3.2001,-0.035
GBR,1.6.2001,-0.042
GBR,1.9.2001,-0.046
GBR,1.12.2001,-0.047
GBR,1.3.2002,-0.046
GBR,1.6.2002,-0.042
GBR,1.9.2002,-0.035
GBR,1.12.2002,-0.027
GBR,1.3.2003,-0.018
GBR,1.6.2003,-0.008
GBR,1.9.2003,0.002
GBR,1.12.2003,0.011
GBR,1.3.2004,0.02
GBR,1.6.2004,0.028
GBR,1.9.2004,0.035
GBR,1.12.2004,0.042
GBR,1.3.2005,0.047
GBR,1.6.2005,0.051
GBR,1.9.2005,0.053
GBR,1.12.2005,0.053
GBR,1.3.2006,0.05
GBR,1.6.2006,0.044
GBR,1.9.2006,0.034
GBR,1.12.2006,0.022
GBR,1.3.2007,0.007
GBR,1.6.2007,-0.01
GBR,1.9.2007,-0.026
GBR,1.12.2007,-0.039
GBR,1.3.2008,-0.05
GBR,1.6.2008,-0.057
GBR,1.9.2008,-0.059
GBR,1.12.2008,-0.056
GBR,1.3.2009,-0.049
GBR,1.6.2009,-0.04
GBR,1.9.2009,-0.029
GBR,1.12.2009,-0.018
GBR,1.3.2010,-0.01
GBR,1.6.2010,-0.003
GBR,1.9.2010,0.001
GBR,1.12.2010,0.002
GBR,1.3.2011,0.002
GBR,1.6.2011,0
GBR,1.9.2011,-0.003
GBR,1.12.2011,-0.004
GBR,1.3.2012,-0.004
GBR,1.6.2012,-0.003
GBR,1.9.2012,-0.001
GBR,1.12.2012,0.001
GBR,1.3.2013,0.004
GBR,1.6.2013,0.006
GBR,1.9.2013,0.008
GBR,1.12.2013,0.008
GBR,1.3.2014,0.007
GBR,1.6.2014,0.005
GBR,1.9.2014,0.004
GBR,1.12.2014,0.003
GBR,1.3.2015,0.003
GBR,1.6.2015,0.004
GBR,1.9.2015,0.006
GBR,1.12.2015,0.009
GBR,1.3.2016,0.013
GBR,1.6.2016,0.017
GBR,1.9.2016,0.019
GBR,1.12.2016,0.021
EA,1.6.1987,-0.032
EA,1.9.1987,-0.027
EA,1.12.1987,-0.019
EA,1.3.1988,-0.006
EA,1.6.1988,0.007
EA,1.9.1988,0.02
EA,1.12.1988,0.031
EA,1.3.1989,0.038
EA,1.6.1989,0.04
EA,1.9.1989,0.039
EA,1.12.1989,0.034
EA,1.3.1990,0.025
EA,1.6.1990,0.013
EA,1.9.1990,0.001
EA,1.12.1990,-0.009
EA,1.3.1991,-0.018
EA,1.6.1991,-0.024
EA,1.9.1991,-0.027
EA,1.12.1991,-0.028
EA,1.3.1992,-0.026
EA,1.6.1992,-0.022
EA,1.9.1992,-0.018
EA,1.12.1992,-0.014
EA,1.3.1993,-0.011
EA,1.6.1993,-0.01
EA,1.9.1993,-0.011
EA,1.12.1993,-0.013
EA,1.3.1994,-0.017
EA,1.6.1994,-0.021
EA,1.9.1994,-0.024
EA,1.12.1994,-0.026
EA,1.3.1995,-0.025
EA,1.6.1995,-0.023
EA,1.9.1995,-0.018
EA,1.12.1995,-0.011
EA,1.3.1996,-0.002
EA,1.6.1996,0.007
EA,1.9.1996,0.017
EA,1.12.1996,0.026
EA,1.3.1997,0.034
EA,1.6.1997,0.04
EA,1.9.1997,0.045
EA,1.12.1997,0.049
EA,1.3.1998,0.051
EA,1.6.1998,0.052
EA,1.9.1998,0.052
EA,1.12.1998,0.051
EA,1.3.1999,0.049
EA,1.6.1999,0.044
EA,1.9.1999,0.037
EA,1.12.1999,0.027
EA,1.3.2000,0.015
EA,1.6.2000,0
EA,1.9.2000,-0.017
EA,1.12.2000,-0.034
EA,1.3.2001,-0.052
EA,1.6.2001,-0.067
EA,1.9.2001,-0.079
EA,1.12.2001,-0.087
EA,1.3.2002,-0.089
EA,1.6.2002,-0.087
EA,1.9.2002,-0.079
EA,1.12.2002,-0.067
EA,1.3.2003,-0.051
EA,1.6.2003,-0.033
EA,1.9.2003,-0.015
EA,1.12.2003,0.004
EA,1.3.2004,0.021
EA,1.6.2004,0.037
EA,1.9.2004,0.051
EA,1.12.2004,0.062
EA,1.3.2005,0.072
EA,1.6.2005,0.078
EA,1.9.2005,0.082
EA,1.12.2005,0.082
EA,1.3.2006,0.078
EA,1.6.2006,0.07
EA,1.9.2006,0.058
EA,1.12.2006,0.042
EA,1.3.2007,0.023
EA,1.6.2007,0.002
EA,1.9.2007,-0.018
EA,1.12.2007,-0.035
EA,1.3.2008,-0.049
EA,1.6.2008,-0.058
EA,1.9.2008,-0.062
EA,1.12.2008,-0.06
EA,1.3.2009,-0.054
EA,1.6.2009,-0.043
EA,1.9.2009,-0.032
EA,1.12.2009,-0.021
EA,1.3.2010,-0.012
EA,1.6.2010,-0.006
EA,1.9.2010,-0.004
EA,1.12.2010,-0.004
EA,1.3.2011,-0.007
EA,1.6.2011,-0.011
EA,1.9.2011,-0.015
EA,1.12.2011,-0.017
EA,1.3.2012,-0.017
EA,1.6.2012,-0.014
EA,1.9.2012,-0.009
EA,1.12.2012,-0.002
EA,1.3.2013,0.006
EA,1.6.2013,0.014
EA,1.9.2013,0.021
EA,1.12.2013,0.026
EA,1.3.2014,0.029
EA,1.6.2014,0.029
EA,1.9.2014,0.027
EA,1.12.2014,0.023
EA,1.3.2015,0.018
EA,1.6.2015,0.012
EA,1.9.2015,0.006
EA,1.12.2015,0.001
EA,1.3.2016,-0.004
EA,1.6.2016,-0.007
EA,1.9.2016,-0.009
EA,1.12.2016,-0.011
